,movie,genre,age_limit,language,showtime,date,cinema,place,dt_showtime,cinema_place,latitude,longitude
109,Die Schule der magischen Tiere,"Adventure, Children",6Y.,G,17:30,2021-10-29,Kinocenter,Chur,2021-10-29 17:30:00,Kinocenter Chur,46.8520733,9.533791599999999
110,Shang-Chi and the Legend of the Ten Rings,"Action, Adventure, Fantasy",12Y.,E/gf,17:30,2021-10-29,Arena Cinemas,Zürich,2021-10-29 17:30:00,Arena Cinemas Zürich,47.3584599,8.5229214
111,Contra,Comedy,12Y.,G,18:00,2021-10-29,Arthouse Piccadilly,Zürich,2021-10-29 18:00:00,Arthouse Piccadilly Zürich,47.365993,8.5489046
112,Contra,Comedy,12Y.,G,18:00,2021-10-29,blue Cinema Corso,Zürich,2021-10-29 18:00:00,blue Cinema Corso Zürich,47.3663426,8.546733999999999
113,Contra,Comedy,12Y.,G,18:30,2021-10-29,Houdini,Zürich,2021-10-29 18:30:00,Houdini Zürich,47.3746074,8.5203069
114,Contra,Comedy,12Y.,G,18:30,2021-10-29,Arena Cinemas,Zürich,2021-10-29 18:30:00,Arena Cinemas Zürich,47.3584599,8.5229214
115,Contra,Comedy,12Y.,G,18:00,2021-10-29,Kinocenter,Chur,2021-10-29 18:00:00,Kinocenter Chur,46.8520733,9.533791599999999
116,Nachbarn,Drama,12Y.,O/gf,18:00,2021-10-29,Arthouse Movie,Zürich,2021-10-29 18:00:00,Arthouse Movie Zürich,47.3707036,8.5437007
117,Shang-Chi and the Legend of the Ten Rings,"Action, Adventure, Fantasy",12Y.,G,18:00,2021-10-29,Arena Cinemas,Zürich,2021-10-29 18:00:00,Arena Cinemas Zürich,47.3584599,8.5229214
118,The Mack,,unknown,E/g,18:00,2021-10-29,Xenix,Zürich,2021-10-29 18:00:00,Xenix Zürich,47.37528529999999,8.5261529
119,Time Off,,unknown,O/e,18:00,2021-10-29,Filmpodium,Zürich,2021-10-29 18:00:00,Filmpodium Zürich,47.3715739,8.536824700000002
120,Und morgen seid ihr tot,Drama,14/12Y.,O/gf,18:00,2021-10-29,Arthouse Alba,Zürich,2021-10-29 18:00:00,Arthouse Alba Zürich,47.3761085,8.544658199999999
121,Und morgen seid ihr tot,Drama,14/12Y.,CH/g,18:00,2021-10-29,Kosmos,Zürich,2021-10-29 18:00:00,Kosmos Zürich,47.3799807,8.5290807
122,Venom: Let There Be Carnage,"Action, Sci-fi",14Y.,E/gf,18:00,2021-10-29,blue Cinema Abaton,Zürich,2021-10-29 18:00:00,blue Cinema Abaton Zürich,47.3892435,8.521358900000001
123,Venom: Let There Be Carnage,"Action, Sci-fi",14Y.,G,18:00,2021-10-29,blue Cinema Abaton,Zürich,2021-10-29 18:00:00,blue Cinema Abaton Zürich,47.3892435,8.521358900000001
124,Venom: Let There Be Carnage,"Action, Sci-fi",14Y.,E/gf,18:00,2021-10-29,blue Cinema Metropol,Zürich,2021-10-29 18:00:00,blue Cinema Metropol Zürich,47.3737637,8.530738099999999
125,Venom: Let There Be Carnage,"Action, Sci-fi",14Y.,G,18:30,2021-10-29,Arena Cinemas,Zürich,2021-10-29 18:30:00,Arena Cinemas Zürich,47.3584599,8.5229214
126,Venom: Let There Be Carnage,"Action, Sci-fi",14Y.,E/gf,18:30,2021-10-29,Arena Cinemas,Zürich,2021-10-29 18:30:00,Arena Cinemas Zürich,47.3584599,8.5229214
127,Wild,Documentary,12Y.,O/g,18:00,2021-10-29,Houdini,Zürich,2021-10-29 18:00:00,Houdini Zürich,47.3746074,8.5203069
128,Cry Macho,"Drama, Western",12Y.,E/gf,18:10,2021-10-29,Kosmos,Zürich,2021-10-29 18:10:00,Kosmos Zürich,47.3799807,8.5290807
129,The French Dispatch,"Comedy, Drama, Romance",14/12Y.,E/gf,18:10,2021-10-29,Arena Cinemas,Zürich,2021-10-29 18:10:00,Arena Cinemas Zürich,47.3584599,8.5229214
130,The French Dispatch,"Comedy, Drama, Romance",14/12Y.,E/gf,18:15,2021-10-29,Arthouse Le Paris,Zürich,2021-10-29 18:15:00,Arthouse Le Paris Zürich,47.3664352,8.547469399999999
131,The French Dispatch,"Comedy, Drama, Romance",14/12Y.,E/gf,18:20,2021-10-29,Kosmos,Zürich,2021-10-29 18:20:00,Kosmos Zürich,47.3799807,8.5290807
132,Glassboy,"Adventure, Drama",6Y.,G,18:25,2021-10-29,Arena Cinemas,Zürich,2021-10-29 18:25:00,Arena Cinemas Zürich,47.3584599,8.5229214
133,Lamb,"Drama, Horror, Mystery",16Y.,O/ge,18:30,2021-10-29,Riffraff,Zürich,2021-10-29 18:30:00,Riffraff Zürich,47.3827835,8.5290454
134,Supernova,Drama,14Y.,E/gf,18:30,2021-10-29,Arthouse Piccadilly,Zürich,2021-10-29 18:30:00,Arthouse Piccadilly Zürich,47.365993,8.5489046
135,Supernova,Drama,14Y.,E/gf,18:30,2021-10-29,Kosmos,Zürich,2021-10-29 18:30:00,Kosmos Zürich,47.3799807,8.5290807
136,The Man Who Sold His Skin,Drama,16Y.,O/gf,18:30,2021-10-29,Riffraff,Zürich,2021-10-29 18:30:00,Riffraff Zürich,47.3827835,8.5290454
137,After We Fell,Romance,14Y.,G,18:35,2021-10-29,Arena Cinemas,Zürich,2021-10-29 18:35:00,Arena Cinemas Zürich,47.3584599,8.5229214
138,Die Schule der magischen Tiere,"Adventure, Children",3Y.,G,18:35,2021-10-29,Arena Cinemas,Zürich,2021-10-29 18:35:00,Arena Cinemas Zürich,47.3584599,8.5229214
139,Azor,,16Y.,O/ge,18:40,2021-10-29,Houdini,Zürich,2021-10-29 18:40:00,Houdini Zürich,47.3746074,8.5203069
140,Burning Memories,Documentary,14Y.,G,18:50,2021-10-29,Riffraff,Zürich,2021-10-29 18:50:00,Riffraff Zürich,47.3827835,8.5290454
141,Hive,Drama,12Y.,O/ge,18:50,2021-10-29,Riffraff,Zürich,2021-10-29 18:50:00,Riffraff Zürich,47.3827835,8.5290454
142,No Time to Die,"Action, Adventure, Thriller",14Y.,G,19:00,2021-10-29,Apollo,Chur,2021-10-29 19:00:00,Apollo Chur,46.8550628,9.524390200000001
143,No Time to Die,"Action, Adventure, Thriller",14Y.,G,19:30,2021-10-29,ABC,Bülach,2021-10-29 19:30:00,ABC Bülach,47.5205284,8.541034999999999
144,Venom: Let There Be Carnage,"Action, Sci-fi",14Y.,G,19:30,2021-10-29,Kinocenter,Chur,2021-10-29 19:30:00,Kinocenter Chur,46.8520733,9.533791599999999
145,Dune,"Action, Adventure, Drama, Sci-fi",14/12Y.,E/gf,19:45,2021-10-29,blue Cinema Capitol,Zürich,2021-10-29 19:45:00,blue Cinema Capitol Zürich,47.3778376,8.5441343
146,The Story of My Wife,"Drama, Romance",12Y.,E/g,19:50,2021-10-29,Arthouse Movie,Zürich,2021-10-29 19:50:00,Arthouse Movie Zürich,47.3707036,8.5437007
147,Contra,Comedy,12Y.,G,20:00,2021-10-29,blue Cinema Abaton,Zürich,2021-10-29 20:00:00,blue Cinema Abaton Zürich,47.3892435,8.521358900000001
148,Contra,Comedy,12Y.,G,20:45,2021-10-29,Arthouse Piccadilly,Zürich,2021-10-29 20:45:00,Arthouse Piccadilly Zürich,47.365993,8.5489046
149,Contra,Comedy,12Y.,G,20:45,2021-10-29,blue Cinema Corso,Zürich,2021-10-29 20:45:00,blue Cinema Corso Zürich,47.3663426,8.546733999999999
150,Contra,Comedy,12Y.,G,20:55,2021-10-29,Arena Cinemas,Zürich,2021-10-29 20:55:00,Arena Cinemas Zürich,47.3584599,8.5229214
151,Contra,Comedy,12Y.,G,20:00,2021-10-29,Rosental,Heiden,2021-10-29 20:00:00,Rosental Heiden,47.4426263,9.533398199999999
152,Halloween Kills,"Action, Horror, Thriller",18/16Y.,G,20:00,2021-10-29,blue Cinema Abaton,Zürich,2021-10-29 20:00:00,blue Cinema Abaton Zürich,47.3892435,8.521358900000001
153,Halloween Kills,"Action, Horror, Thriller",18/16Y.,E/g,20:00,2021-10-29,Stüssihof,Zürich,2021-10-29 20:00:00,Stüssihof Zürich,47.3723239,8.5437701
154,Halloween Kills,"Action, Horror, Thriller",18/16Y.,G,20:55,2021-10-29,Arena Cinemas,Zürich,2021-10-29 20:55:00,Arena Cinemas Zürich,47.3584599,8.5229214
155,La Fine Fleur,"Comedy, Drama",14/8Y.,F/g,20:00,2021-10-29,InsKino,Ins,2021-10-29 20:00:00,InsKino Ins,47.0076218,7.1038751
156,No Time to Die,"Action, Adventure, Thriller",14Y.,E/gf,20:00,2021-10-29,Arena Cinemas,Zürich,2021-10-29 20:00:00,Arena Cinemas Zürich,47.3584599,8.5229214
157,No Time to Die,"Action, Adventure, Thriller",14Y.,G,20:10,2021-10-29,Arena Cinemas,Zürich,2021-10-29 20:10:00,Arena Cinemas Zürich,47.3584599,8.5229214
158,No Time to Die,"Action, Adventure, Thriller",14Y.,G,20:30,2021-10-29,Arena Cinemas,Zürich,2021-10-29 20:30:00,Arena Cinemas Zürich,47.3584599,8.5229214
159,No Time to Die,"Action, Adventure, Thriller",14Y.,G,20:40,2021-10-29,Arena Cinemas,Zürich,2021-10-29 20:40:00,Arena Cinemas Zürich,47.3584599,8.5229214
160,No Time to Die,"Action, Adventure, Thriller",14Y.,E/gf,20:40,2021-10-29,Arena Cinemas,Zürich,2021-10-29 20:40:00,Arena Cinemas Zürich,47.3584599,8.5229214
161,No Time to Die,"Action, Adventure, Thriller",14Y.,E/gf,20:10,2021-10-29,Houdini,Zürich,2021-10-29 20:10:00,Houdini Zürich,47.3746074,8.5203069
162,No Time to Die,"Action, Adventure, Thriller",14Y.,E/gf,20:30,2021-10-29,Houdini,Zürich,2021-10-29 20:30:00,Houdini Zürich,47.3746074,8.5203069
163,No Time to Die,"Action, Adventure, Thriller",14Y.,E/gf,20:15,2021-10-29,blue Cinema Abaton,Zürich,2021-10-29 20:15:00,blue Cinema Abaton Zürich,47.3892435,8.521358900000001
164,No Time to Die,"Action, Adventure, Thriller",14Y.,G,20:15,2021-10-29,blue Cinema Abaton,Zürich,2021-10-29 20:15:00,blue Cinema Abaton Zürich,47.3892435,8.521358900000001
165,No Time to Die,"Action, Adventure, Thriller",14Y.,E/gf,20:30,2021-10-29,blue Cinema Abaton,Zürich,2021-10-29 20:30:00,blue Cinema Abaton Zürich,47.3892435,8.521358900000001
166,No Time to Die,"Action, Adventure, Thriller",14Y.,G,20:30,2021-10-29,blue Cinema Abaton,Zürich,2021-10-29 20:30:00,blue Cinema Abaton Zürich,47.3892435,8.521358900000001
167,No Time to Die,"Action, Adventure, Thriller",14Y.,E/gf,20:15,2021-10-29,blue Cinema Capitol,Zürich,2021-10-29 20:15:00,blue Cinema Capitol Zürich,47.3778376,8.5441343
168,No Time to Die,"Action, Adventure, Thriller",14Y.,G,20:15,2021-10-29,blue Cinema Corso,Zürich,2021-10-29 20:15:00,blue Cinema Corso Zürich,47.3663426,8.546733999999999
169,No Time to Die,"Action, Adventure, Thriller",14Y.,E/gf,20:30,2021-10-29,blue Cinema Corso,Zürich,2021-10-29 20:30:00,blue Cinema Corso Zürich,47.3663426,8.546733999999999
170,No Time to Die,"Action, Adventure, Thriller",14Y.,E/gf,20:15,2021-10-29,blue Cinema Metropol,Zürich,2021-10-29 20:15:00,blue Cinema Metropol Zürich,47.3737637,8.530738099999999
171,No Time to Die,"Action, Adventure, Thriller",14Y.,E/gf,20:20,2021-10-29,Kosmos,Zürich,2021-10-29 20:20:00,Kosmos Zürich,47.3799807,8.5290807
172,No Time to Die,"Action, Adventure, Thriller",14Y.,G,20:30,2021-10-29,Kinocenter,Chur,2021-10-29 20:30:00,Kinocenter Chur,46.8520733,9.533791599999999
173,Und morgen seid ihr tot,Drama,14/12Y.,CH/g,20:00,2021-10-29,Kinocenter,Chur,2021-10-29 20:00:00,Kinocenter Chur,46.8520733,9.533791599999999
174,Und morgen seid ihr tot,Drama,14/12Y.,CH/g,20:30,2021-10-29,blue Cinema Capitol,Zürich,2021-10-29 20:30:00,blue Cinema Capitol Zürich,47.3778376,8.5441343
175,Und morgen seid ihr tot,Drama,14/12Y.,CH/g,20:30,2021-10-29,Arena Cinemas,Zürich,2021-10-29 20:30:00,Arena Cinemas Zürich,47.3584599,8.5229214
176,Und morgen seid ihr tot,Drama,14/12Y.,O/gf,20:40,2021-10-29,Arthouse Alba,Zürich,2021-10-29 20:40:00,Arthouse Alba Zürich,47.3761085,8.544658199999999
177,Und morgen seid ihr tot,Drama,14/12Y.,CH/g,20:40,2021-10-29,Kosmos,Zürich,2021-10-29 20:40:00,Kosmos Zürich,47.3799807,8.5290807
178,The French Dispatch,"Comedy, Drama, Romance",14/12Y.,E/gf,20:15,2021-10-29,blue Cinema Capitol,Zürich,2021-10-29 20:15:00,blue Cinema Capitol Zürich,47.3778376,8.5441343
179,The French Dispatch,"Comedy, Drama, Romance",14/12Y.,E/gf,20:40,2021-10-29,Arthouse Le Paris,Zürich,2021-10-29 20:40:00,Arthouse Le Paris Zürich,47.3664352,8.547469399999999
180,The Harder They Come,,unknown,O/ge,20:15,2021-10-29,Xenix,Zürich,2021-10-29 20:15:00,Xenix Zürich,47.37528529999999,8.5261529
181,Venom: Let There Be Carnage,"Action, Sci-fi",14Y.,G,20:15,2021-10-29,Bambi,Bülach,2021-10-29 20:15:00,Bambi Bülach,47.5173627,8.535436299999999
182,Venom: Let There Be Carnage,"Action, Sci-fi",14Y.,E/gf,20:15,2021-10-29,blue Cinema Capitol,Zürich,2021-10-29 20:15:00,blue Cinema Capitol Zürich,47.3778376,8.5441343
183,Venom: Let There Be Carnage,"Action, Sci-fi",14Y.,E/gf,20:45,2021-10-29,blue Cinema Abaton,Zürich,2021-10-29 20:45:00,blue Cinema Abaton Zürich,47.3892435,8.521358900000001
184,Venom: Let There Be Carnage,"Action, Sci-fi",14Y.,G,20:45,2021-10-29,blue Cinema Abaton,Zürich,2021-10-29 20:45:00,blue Cinema Abaton Zürich,47.3892435,8.521358900000001
185,Venom: Let There Be Carnage,"Action, Sci-fi",14Y.,G,20:45,2021-10-29,blue Cinema Abaton,Zürich,2021-10-29 20:45:00,blue Cinema Abaton Zürich,47.3892435,8.521358900000001
186,Venom: Let There Be Carnage,"Action, Sci-fi",14Y.,E/gf,20:45,2021-10-29,blue Cinema Metropol,Zürich,2021-10-29 20:45:00,blue Cinema Metropol Zürich,47.3737637,8.530738099999999
187,The Man Who Sold His Skin,Drama,16Y.,O/gf,20:20,2021-10-29,Arthouse Piccadilly,Zürich,2021-10-29 20:20:00,Arthouse Piccadilly Zürich,47.365993,8.5489046
188,Dune,"Action, Adventure, Drama, Sci-fi",14/12Y.,E/gf,20:30,2021-10-29,Kosmos,Zürich,2021-10-29 20:30:00,Kosmos Zürich,47.3799807,8.5290807
189,Dune,"Action, Adventure, Drama, Sci-fi",14/12Y.,E/gf,20:30,2021-10-29,Arena Cinemas,Zürich,2021-10-29 20:30:00,Arena Cinemas Zürich,47.3584599,8.5229214
190,Dune,"Action, Adventure, Drama, Sci-fi",14/12Y.,G,20:30,2021-10-29,Arena Cinemas,Zürich,2021-10-29 20:30:00,Arena Cinemas Zürich,47.3584599,8.5229214
191,Dune,"Action, Adventure, Drama, Sci-fi",14/12Y.,E/gf,20:30,2021-10-29,blue Cinema Abaton,Zürich,2021-10-29 20:30:00,blue Cinema Abaton Zürich,47.3892435,8.521358900000001
192,Dune,"Action, Adventure, Drama, Sci-fi",14/12Y.,E/gf,20:40,2021-10-29,Houdini,Zürich,2021-10-29 20:40:00,Houdini Zürich,47.3746074,8.5203069
193,Dune,"Action, Adventure, Drama, Sci-fi",14/12Y.,E/gf,20:45,2021-10-29,blue Cinema Corso,Zürich,2021-10-29 20:45:00,blue Cinema Corso Zürich,47.3663426,8.546733999999999
194,Shang-Chi and the Legend of the Ten Rings,"Action, Adventure, Fantasy",12Y.,E/gf,20:30,2021-10-29,blue Cinema Capitol,Zürich,2021-10-29 20:30:00,blue Cinema Capitol Zürich,47.3778376,8.5441343
195,The Last Duel,"Drama, History",16Y.,E/gf,20:30,2021-10-29,blue Cinema Abaton,Zürich,2021-10-29 20:30:00,blue Cinema Abaton Zürich,47.3892435,8.521358900000001
196,Bad Luck Banging or Loony Porn,"Comedy, Drama",18Y.,O/gf,20:40,2021-10-29,Arthouse Uto,Zürich,2021-10-29 20:40:00,Arthouse Uto Zürich,47.3741858,8.5213039
197,Burning Memories,Documentary,14Y.,G,20:40,2021-10-29,Riffraff,Zürich,2021-10-29 20:40:00,Riffraff Zürich,47.3827835,8.5290454
198,"Es ist nur eine Phase, Hase",Comedy,12Y.,G,20:40,2021-10-29,Kosmos,Zürich,2021-10-29 20:40:00,Kosmos Zürich,47.3799807,8.5290807
199,Hive,Drama,12Y.,O/ge,20:40,2021-10-29,Riffraff,Zürich,2021-10-29 20:40:00,Riffraff Zürich,47.3827835,8.5290454
200,Schachnovelle,Drama,12Y.,G,20:40,2021-10-29,Arthouse Movie,Zürich,2021-10-29 20:40:00,Arthouse Movie Zürich,47.3707036,8.5437007
201,The Organ Donor,Horror,18Y.,G,20:45,2021-10-29,Arena Cinemas,Zürich,2021-10-29 20:45:00,Arena Cinemas Zürich,47.3584599,8.5229214
202,The Ice Road,"Action, Adventure, Drama, Thriller",16Y.,G,20:45,2021-10-29,blue Cinema Abaton,Zürich,2021-10-29 20:45:00,blue Cinema Abaton Zürich,47.3892435,8.521358900000001
203,Supernova,Drama,14Y.,E/gf,20:50,2021-10-29,Kosmos,Zürich,2021-10-29 20:50:00,Kosmos Zürich,47.3799807,8.5290807
204,After We Fell,Romance,14Y.,G,21:00,2021-10-29,Arena Cinemas,Zürich,2021-10-29 21:00:00,Arena Cinemas Zürich,47.3584599,8.5229214
205,Contra,Comedy,12Y.,G,21:00,2021-10-29,Houdini,Zürich,2021-10-29 21:00:00,Houdini Zürich,47.3746074,8.5203069
206,Cupcakes,,unknown,O,21:00,2021-10-29,Filmpodium,Zürich,2021-10-29 21:00:00,Filmpodium Zürich,47.3715739,8.536824700000002
207,Escape Room 2: no way out,"Horror, Thriller",16Y.,G,21:00,2021-10-29,Arena Cinemas,Zürich,2021-10-29 21:00:00,Arena Cinemas Zürich,47.3584599,8.5229214
208,Lamb,"Drama, Horror, Mystery",16Y.,O/ge,21:00,2021-10-29,Riffraff,Zürich,2021-10-29 21:00:00,Riffraff Zürich,47.3827835,8.5290454
209,No Time to Die,"Action, Adventure, Thriller",14Y.,E/gf,21:00,2021-10-29,Arena Cinemas,Zürich,2021-10-29 21:00:00,Arena Cinemas Zürich,47.3584599,8.5229214
210,No Time to Die,"Action, Adventure, Thriller",14Y.,G,21:00,2021-10-29,Arena Cinemas,Zürich,2021-10-29 21:00:00,Arena Cinemas Zürich,47.3584599,8.5229214
211,The Father,Drama,14/12Y.,E/gf,21:00,2021-10-29,Houdini,Zürich,2021-10-29 21:00:00,Houdini Zürich,47.3746074,8.5203069
212,The French Dispatch,"Comedy, Drama, Romance",14/12Y.,E/gf,21:00,2021-10-29,Kosmos,Zürich,2021-10-29 21:00:00,Kosmos Zürich,47.3799807,8.5290807
213,Titane,"Mystery, Thriller",16Y.,F/g,21:00,2021-10-29,Riffraff,Zürich,2021-10-29 21:00:00,Riffraff Zürich,47.3827835,8.5290454
214,Venom: Let There Be Carnage,"Action, Sci-fi",14Y.,G,21:00,2021-10-29,Arena Cinemas,Zürich,2021-10-29 21:00:00,Arena Cinemas Zürich,47.3584599,8.5229214
215,Venom: Let There Be Carnage,"Action, Sci-fi",14Y.,E/gf,21:00,2021-10-29,Arena Cinemas,Zürich,2021-10-29 21:00:00,Arena Cinemas Zürich,47.3584599,8.5229214
216,Venom: Let There Be Carnage,"Action, Sci-fi",14Y.,G,21:00,2021-10-29,Arena Cinemas,Zürich,2021-10-29 21:00:00,Arena Cinemas Zürich,47.3584599,8.5229214
217,Supernova,Drama,14Y.,G,22:00,2021-10-29,Kinocenter,Chur,2021-10-29 22:00:00,Kinocenter Chur,46.8520733,9.533791599999999
218,Style Wars 2,,16Y.,E/gf,22:15,2021-10-29,Xenix,Zürich,2021-10-29 22:15:00,Xenix Zürich,47.37528529999999,8.5261529
219,Halloween Kills,"Action, Horror, Thriller",16Y.,G,22:30,2021-10-29,Kinocenter,Chur,2021-10-29 22:30:00,Kinocenter Chur,46.8520733,9.533791599999999
220,Riders of Justice - Helden der Wahrscheinlichkeit,,16Y.,O/gf,22:30,2021-10-29,Riffraff,Zürich,2021-10-29 22:30:00,Riffraff Zürich,47.3827835,8.5290454
221,Venom: Let There Be Carnage,"Action, Sci-fi",14Y.,G,22:30,2021-10-29,Apollo,Chur,2021-10-29 22:30:00,Apollo Chur,46.8550628,9.524390200000001
222,Wesele,Drama,16Y.,O/e,22:30,2021-10-29,Riffraff,Zürich,2021-10-29 22:30:00,Riffraff Zürich,47.3827835,8.5290454
223,Ghosts,Drama,16Y.,O/g,23:10,2021-10-29,Riffraff,Zürich,2021-10-29 23:10:00,Riffraff Zürich,47.3827835,8.5290454
224,Titane,"Mystery, Thriller",16Y.,F/g,23:10,2021-10-29,Riffraff,Zürich,2021-10-29 23:10:00,Riffraff Zürich,47.3827835,8.5290454
